ID,T[s],Infiltration[mm],Texture
19,223200,1160,Loam
19,223200,1160,Loam
19,223800,1160,Loam
19,224400,1170,Loam
19,224400,1170,Loam
19,225000,1170,Loam
19,225000,1170,Loam
19,225600,1170,Loam
19,226200,1170,Loam
19,226200,1180,Loam
19,226800,1180,Loam
19,227400,1180,Loam
19,227400,1180,Loam
19,228000,1180,Loam
19,228000,1190,Loam
19,228600,1190,Loam
19,229200,1190,Loam
19,229200,1190,Loam
19,229800,1190,Loam
19,229800,1190,Loam
19,230400,1200,Loam
19,231000,1200,Loam
19,231000,1200,Loam
19,231600,1200,Loam
19,232200,1200,Loam
19,232200,1210,Loam
19,232800,1210,Loam
19,232800,1210,Loam
19,233400,1210,Loam
19,234000,1210,Loam
19,234000,1210,Loam
19,234600,1220,Loam
19,234600,1220,Loam
19,235200,1220,Loam
19,235800,1220,Loam
19,235800,1220,Loam
19,236400,1230,Loam
19,237000,1230,Loam
19,237000,1230,Loam
19,237600,1230,Loam
19,237600,1230,Loam
19,238200,1240,Loam
19,238800,1240,Loam
19,238800,1240,Loam
19,239400,1240,Loam
19,239400,1240,Loam
19,240000,1240,Loam
20,8.64E+00,1.70E-01,Silt
20,1.73E+01,2.64E-01,Silt
20,2.59E+01,3.35E-01,Silt
20,3.71E+01,4.11E-01,Silt
20,5.18E+01,4.96E-01,Silt
20,7.08E+01,5.92E-01,Silt
20,9.54E+01,7.02E-01,Silt
20,1.27E+02,8.29E-01,Silt
20,1.70E+02,9.81E-01,Silt
20,2.24E+02,1.15E+00,Silt
20,3.04E+02,1.38E+00,Silt
20,3.84E+02,1.60E+00,Silt
20,4.80E+02,1.83E+00,Silt
20,6.24E+02,2.16E+00,Silt
20,7.68E+02,2.47E+00,Silt
20,9.60E+02,2.86E+00,Silt
20,1.15E+03,3.23E+00,Silt
20,1.34E+03,3.59E+00,Silt
20,1.54E+03,3.93E+00,Silt
20,1.92E+03,4.58E+00,Silt
20,2.30E+03,5.22E+00,Silt
20,2.69E+03,5.82E+00,Silt
20,3.07E+03,6.41E+00,Silt
20,3.46E+03,6.99E+00,Silt
20,3.84E+03,7.56E+00,Silt
20,4.22E+03,8.12E+00,Silt
20,4.61E+03,8.68E+00,Silt
20,4.99E+03,9.23E+00,Silt
20,5.38E+03,9.78E+00,Silt
20,5.76E+03,1.03E+01,Silt
20,6.12E+03,1.09E+01,Silt
20,6.54E+03,1.14E+01,Silt
20,6.90E+03,1.19E+01,Silt
20,7.32E+03,1.25E+01,Silt
20,7.68E+03,1.30E+01,Silt
20,8.04E+03,1.35E+01,Silt
20,8.46E+03,1.40E+01,Silt
20,8.82E+03,1.46E+01,Silt
20,9.24E+03,1.51E+01,Silt
20,9.60E+03,1.56E+01,Silt
20,9.96E+03,1.61E+01,Silt
20,1.04E+04,1.66E+01,Silt
20,1.07E+04,1.71E+01,Silt
20,1.12E+04,1.77E+01,Silt
20,1.15E+04,1.82E+01,Silt
20,1.19E+04,1.87E+01,Silt
20,1.23E+04,1.92E+01,Silt
20,1.27E+04,1.97E+01,Silt
20,1.31E+04,2.02E+01,Silt
20,1.34E+04,2.07E+01,Silt
20,1.38E+04,2.12E+01,Silt
20,1.42E+04,2.17E+01,Silt
20,1.46E+04,2.22E+01,Silt
20,1.50E+04,2.27E+01,Silt
20,1.54E+04,2.32E+01,Silt
20,1.57E+04,2.37E+01,Silt
20,1.61E+04,2.42E+01,Silt
20,1.65E+04,2.47E+01,Silt
20,1.69E+04,2.52E+01,Silt
20,1.73E+04,2.57E+01,Silt
20,1.76E+04,2.62E+01,Silt
20,1.81E+04,2.67E+01,Silt
20,1.84E+04,2.72E+01,Silt
20,1.88E+04,2.77E+01,Silt
20,1.92E+04,2.82E+01,Silt
20,2.40E+04,3.37E+01,Silt
21,8.64E+00,2.27E-01,Silt
21,1.73E+01,3.48E-01,Silt
21,2.59E+01,4.40E-01,Silt
21,3.46E+01,5.17E-01,Silt
21,4.58E+01,6.03E-01,Silt
21,6.06E+01,7.02E-01,Silt
21,7.92E+01,8.16E-01,Silt
21,1.04E+02,9.49E-01,Silt
21,1.29E+02,1.07E+00,Silt
21,1.61E+02,1.21E+00,Silt
21,2.03E+02,1.38E+00,Silt
21,2.59E+02,1.59E+00,Silt
21,3.28E+02,1.83E+00,Silt
21,4.18E+02,2.11E+00,Silt
21,5.09E+02,2.38E+00,Silt
21,6.00E+02,2.63E+00,Silt
21,7.50E+02,3.01E+00,Silt
21,9.78E+02,3.56E+00,Silt
21,1.20E+03,4.06E+00,Silt
21,1.50E+03,4.70E+00,Silt
21,1.80E+03,5.31E+00,Silt
21,2.10E+03,5.89E+00,Silt
21,2.40E+03,6.46E+00,Silt
21,3.00E+03,7.55E+00,Silt
21,3.60E+03,8.59E+00,Silt
21,4.20E+03,9.61E+00,Silt
21,4.80E+03,1.06E+01,Silt
21,5.40E+03,1.16E+01,Silt
21,6.00E+03,1.25E+01,Silt
21,6.60E+03,1.34E+01,Silt
21,7.20E+03,1.43E+01,Silt
21,7.80E+03,1.52E+01,Silt
21,8.40E+03,1.61E+01,Silt
21,9.00E+03,1.70E+01,Silt
21,9.60E+03,1.79E+01,Silt
21,1.02E+04,1.88E+01,Silt
21,1.08E+04,1.96E+01,Silt
21,1.14E+04,2.05E+01,Silt
21,1.20E+04,2.14E+01,Silt
21,1.26E+04,2.22E+01,Silt
21,1.32E+04,2.31E+01,Silt
21,1.38E+04,2.39E+01,Silt
21,1.44E+04,2.48E+01,Silt
21,1.50E+04,2.56E+01,Silt
21,1.56E+04,2.64E+01,Silt
21,1.62E+04,2.73E+01,Silt
21,1.68E+04,2.81E+01,Silt
21,1.74E+04,2.90E+01,Silt
21,1.80E+04,2.98E+01,Silt
21,1.86E+04,3.06E+01,Silt
21,1.92E+04,3.14E+01,Silt
21,1.98E+04,3.23E+01,Silt
21,2.04E+04,3.31E+01,Silt
21,2.10E+04,3.39E+01,Silt
21,2.16E+04,3.47E+01,Silt
21,2.22E+04,3.56E+01,Silt
21,2.28E+04,3.64E+01,Silt
21,2.34E+04,3.72E+01,Silt
21,2.40E+04,3.80E+01,Silt
21,2.46E+04,3.88E+01,Silt
21,2.52E+04,3.96E+01,Silt
21,2.58E+04,4.04E+01,Silt
21,2.64E+04,4.12E+01,Silt
21,2.70E+04,4.21E+01,Silt
21,2.76E+04,4.29E+01,Silt
21,2.82E+04,4.37E+01,Silt
21,2.88E+04,4.45E+01,Silt
21,2.94E+04,4.53E+01,Silt
21,3.00E+04,4.61E+01,Silt
21,3.06E+04,4.69E+01,Silt
21,3.12E+04,4.77E+01,Silt
21,3.18E+04,4.85E+01,Silt
21,3.24E+04,4.93E+01,Silt
21,3.30E+04,5.01E+01,Silt
21,3.36E+04,5.09E+01,Silt
21,3.42E+04,5.17E+01,Silt
21,3.48E+04,5.25E+01,Silt
21,3.54E+04,5.33E+01,Silt
21,3.60E+04,5.41E+01,Silt
21,3.66E+04,5.49E+01,Silt
21,3.72E+04,5.57E+01,Silt
21,3.78E+04,5.65E+01,Silt
21,3.84E+04,5.73E+01,Silt
21,3.90E+04,5.80E+01,Silt
21,3.96E+04,5.88E+01,Silt
21,4.02E+04,5.96E+01,Silt
21,4.08E+04,6.04E+01,Silt
21,4.14E+04,6.12E+01,Silt
21,4.20E+04,6.20E+01,Silt
21,4.26E+04,6.28E+01,Silt
22,8.64E+00,2.72E-01,Silt
22,1.73E+01,4.15E-01,Silt
22,2.59E+01,5.22E-01,Silt
22,3.46E+01,6.12E-01,Silt
22,4.32E+01,6.92E-01,Silt
22,5.18E+01,7.64E-01,Silt
22,6.30E+01,8.49E-01,Silt
22,7.74E+01,9.51E-01,Silt
22,9.24E+01,1.04E+00,Silt
22,1.11E+02,1.16E+00,Silt
22,1.36E+02,1.29E+00,Silt
22,1.61E+02,1.42E+00,Silt
22,1.93E+02,1.57E+00,Silt
22,2.35E+02,1.75E+00,Silt
22,2.76E+02,1.92E+00,Silt
22,3.31E+02,2.13E+00,Silt
22,3.97E+02,2.37E+00,Silt
22,4.90E+02,2.68E+00,Silt
22,5.84E+02,2.97E+00,Silt
22,6.78E+02,3.25E+00,Silt
22,7.68E+02,3.52E+00,Silt
22,8.64E+02,3.78E+00,Silt
22,1.01E+03,4.15E+00,Silt
22,1.19E+03,4.60E+00,Silt
22,1.37E+03,5.03E+00,Silt
22,1.73E+03,5.85E+00,Silt
22,2.02E+03,6.48E+00,Silt
22,2.30E+03,7.08E+00,Silt
22,2.59E+03,7.66E+00,Silt
22,3.02E+03,8.51E+00,Silt
22,3.46E+03,9.33E+00,Silt
22,3.89E+03,1.01E+01,Silt
22,4.32E+03,1.09E+01,Silt
22,5.18E+03,1.24E+01,Silt
22,6.06E+03,1.39E+01,Silt
22,6.90E+03,1.54E+01,Silt
22,7.80E+03,1.68E+01,Silt
22,8.64E+03,1.82E+01,Silt
22,9.48E+03,1.96E+01,Silt
22,1.04E+04,2.09E+01,Silt
22,1.12E+04,2.22E+01,Silt
22,1.21E+04,2.35E+01,Silt
22,1.30E+04,2.48E+01,Silt
22,1.38E+04,2.61E+01,Silt
22,1.47E+04,2.73E+01,Silt
22,1.55E+04,2.86E+01,Silt
22,1.64E+04,2.99E+01,Silt
22,1.73E+04,3.11E+01,Silt
22,1.81E+04,3.24E+01,Silt
22,1.90E+04,3.36E+01,Silt
22,1.99E+04,3.49E+01,Silt
22,2.08E+04,3.61E+01,Silt
22,2.16E+04,3.73E+01,Silt
22,2.24E+04,3.86E+01,Silt
22,2.33E+04,3.98E+01,Silt
22,2.42E+04,4.10E+01,Silt
22,2.51E+04,4.22E+01,Silt
22,2.59E+04,4.34E+01,Silt
22,2.68E+04,4.47E+01,Silt
22,2.77E+04,4.59E+01,Silt
22,2.85E+04,4.71E+01,Silt
22,2.94E+04,4.83E+01,Silt
22,3.02E+04,4.95E+01,Silt
22,3.11E+04,5.07E+01,Silt
22,3.20E+04,5.19E+01,Silt
22,3.28E+04,5.31E+01,Silt
22,3.37E+04,5.43E+01,Silt
22,3.46E+04,5.55E+01,Silt
22,3.54E+04,5.66E+01,Silt
22,3.63E+04,5.78E+01,Silt
22,3.71E+04,5.90E+01,Silt
22,3.80E+04,6.02E+01,Silt
22,3.89E+04,6.14E+01,Silt
22,3.97E+04,6.26E+01,Silt
22,4.06E+04,6.37E+01,Silt
22,4.15E+04,6.49E+01,Silt
22,4.24E+04,6.61E+01,Silt
22,4.32E+04,6.73E+01,Silt
23,8.64E+00,3.09E-01,Silt
23,1.73E+01,4.68E-01,Silt
23,2.59E+01,5.87E-01,Silt
23,3.46E+01,6.87E-01,Silt
23,4.32E+01,7.75E-01,Silt
23,5.18E+01,8.55E-01,Silt
23,6.06E+01,9.29E-01,Silt
23,7.20E+01,1.02E+00,Silt
23,8.28E+01,1.10E+00,Silt
23,9.78E+01,1.20E+00,Silt
23,1.12E+02,1.29E+00,Silt
23,1.31E+02,1.41E+00,Silt
23,1.50E+02,1.52E+00,Silt
23,1.75E+02,1.65E+00,Silt
23,1.99E+02,1.77E+00,Silt
23,2.32E+02,1.93E+00,Silt
23,2.63E+02,2.07E+00,Silt
23,3.05E+02,2.25E+00,Silt
23,3.47E+02,2.42E+00,Silt
23,4.01E+02,2.63E+00,Silt
23,4.55E+02,2.83E+00,Silt
23,5.26E+02,3.08E+00,Silt
23,5.93E+02,3.30E+00,Silt
23,6.78E+02,3.58E+00,Silt
23,8.10E+02,3.98E+00,Silt
23,9.42E+02,4.35E+00,Silt
23,1.07E+03,4.71E+00,Silt
23,1.20E+03,5.06E+00,Silt
23,1.35E+03,5.44E+00,Silt
23,1.56E+03,5.96E+00,Silt
23,1.77E+03,6.46E+00,Silt
23,2.09E+03,7.19E+00,Silt
23,2.40E+03,7.88E+00,Silt
23,2.64E+03,8.40E+00,Silt
23,2.96E+03,9.07E+00,Silt
23,3.60E+03,1.04E+01,Silt
23,4.00E+03,1.11E+01,Silt
23,4.80E+03,1.27E+01,Silt
23,5.40E+03,1.38E+01,Silt
23,6.00E+03,1.48E+01,Silt
23,6.60E+03,1.59E+01,Silt
23,7.20E+03,1.69E+01,Silt
23,7.80E+03,1.80E+01,Silt
23,8.40E+03,1.90E+01,Silt
23,9.00E+03,2.00E+01,Silt
23,9.60E+03,2.10E+01,Silt
23,1.02E+04,2.19E+01,Silt
23,1.08E+04,2.29E+01,Silt
23,1.14E+04,2.38E+01,Silt
23,1.20E+04,2.48E+01,Silt
23,1.26E+04,2.57E+01,Silt
23,1.32E+04,2.66E+01,Silt
23,1.38E+04,2.76E+01,Silt
23,1.44E+04,2.85E+01,Silt
23,1.50E+04,2.94E+01,Silt
23,1.56E+04,3.03E+01,Silt
23,1.62E+04,3.12E+01,Silt
23,1.68E+04,3.22E+01,Silt
23,1.74E+04,3.31E+01,Silt
23,1.80E+04,3.40E+01,Silt
23,1.86E+04,3.49E+01,Silt
23,1.92E+04,3.58E+01,Silt
23,1.98E+04,3.67E+01,Silt
23,2.04E+04,3.75E+01,Silt
23,2.10E+04,3.84E+01,Silt
23,2.16E+04,3.93E+01,Silt
23,2.22E+04,4.02E+01,Silt
23,2.28E+04,4.11E+01,Silt
23,2.34E+04,4.20E+01,Silt
23,2.40E+04,4.28E+01,Silt
23,2.46E+04,4.37E+01,Silt
23,2.52E+04,4.46E+01,Silt
23,2.58E+04,4.55E+01,Silt
23,2.64E+04,4.63E+01,Silt
23,2.70E+04,4.72E+01,Silt
23,2.76E+04,4.81E+01,Silt
23,2.82E+04,4.89E+01,Silt
23,2.88E+04,4.98E+01,Silt
23,2.94E+04,5.07E+01,Silt
23,3.00E+04,5.15E+01,Silt
23,3.06E+04,5.24E+01,Silt
23,3.12E+04,5.33E+01,Silt
23,3.18E+04,5.41E+01,Silt
23,3.24E+04,5.50E+01,Silt
23,3.30E+04,5.58E+01,Silt
23,3.36E+04,5.67E+01,Silt
23,3.42E+04,5.75E+01,Silt
23,3.48E+04,5.84E+01,Silt
23,3.54E+04,5.92E+01,Silt
23,3.60E+04,6.01E+01,Silt
23,3.66E+04,6.09E+01,Silt
23,3.72E+04,6.18E+01,Silt
23,3.78E+04,6.26E+01,Silt
23,3.84E+04,6.35E+01,Silt
23,3.90E+04,6.43E+01,Silt
23,3.96E+04,6.52E+01,Silt
23,4.02E+04,6.60E+01,Silt
23,4.08E+04,6.68E+01,Silt
23,4.14E+04,6.77E+01,Silt
23,4.20E+04,6.85E+01,Silt
23,4.26E+04,6.94E+01,Silt
23,4.32E+04,7.02E+01,Silt
23,4.38E+04,7.10E+01,Silt
23,4.44E+04,7.19E+01,Silt
23,4.50E+04,7.27E+01,Silt
23,4.56E+04,7.35E+01,Silt
23,4.62E+04,7.44E+01,Silt
23,4.68E+04,7.52E+01,Silt
23,4.74E+04,7.60E+01,Silt
23,4.80E+04,7.69E+01,Silt
23,4.86E+04,7.77E+01,Silt
23,4.92E+04,7.85E+01,Silt
23,4.98E+04,7.94E+01,Silt
23,5.04E+04,8.02E+01,Silt
23,5.10E+04,8.10E+01,Silt
23,5.16E+04,8.19E+01,Silt
23,5.22E+04,8.27E+01,Silt
23,5.28E+04,8.35E+01,Silt
23,5.34E+04,8.43E+01,Silt
23,5.40E+04,8.52E+01,Silt
23,5.46E+04,8.60E+01,Silt
23,5.52E+04,8.68E+01,Silt
23,5.58E+04,8.76E+01,Silt
23,5.64E+04,8.85E+01,Silt
23,5.70E+04,8.93E+01,Silt
23,5.76E+04,9.01E+01,Silt
23,5.82E+04,9.09E+01,Silt
23,5.88E+04,9.18E+01,Silt
23,5.94E+04,9.26E+01,Silt
23,6.00E+04,9.34E+01,Silt
24,8.64E+00,5.83E-01,Silt
24,1.73E+01,8.54E-01,Silt
24,2.59E+01,1.05E+00,Silt
24,3.46E+01,1.21E+00,Silt
24,4.32E+01,1.35E+00,Silt
24,5.18E+01,1.47E+00,Silt
24,6.06E+01,1.59E+00,Silt
24,6.90E+01,1.69E+00,Silt
24,7.80E+01,1.79E+00,Silt
24,8.64E+01,1.89E+00,Silt
24,9.48E+01,1.98E+00,Silt
24,1.04E+02,2.07E+00,Silt
24,1.12E+02,2.15E+00,Silt
24,1.21E+02,2.23E+00,Silt
24,1.30E+02,2.31E+00,Silt
24,1.38E+02,2.39E+00,Silt
24,1.47E+02,2.46E+00,Silt
24,1.58E+02,2.55E+00,Silt
24,1.69E+02,2.64E+00,Silt
24,1.81E+02,2.73E+00,Silt
24,1.92E+02,2.81E+00,Silt
24,2.03E+02,2.90E+00,Silt
24,2.14E+02,2.98E+00,Silt
24,2.26E+02,3.06E+00,Silt
24,2.37E+02,3.13E+00,Silt
24,2.48E+02,3.21E+00,Silt
24,2.63E+02,3.30E+00,Silt
24,2.77E+02,3.40E+00,Silt
24,2.92E+02,3.49E+00,Silt
24,3.07E+02,3.58E+00,Silt
24,3.21E+02,3.67E+00,Silt
24,3.35E+02,3.75E+00,Silt
24,3.50E+02,3.84E+00,Silt
24,3.65E+02,3.92E+00,Silt
24,3.84E+02,4.03E+00,Silt
24,4.03E+02,4.13E+00,Silt
24,4.22E+02,4.23E+00,Silt
24,4.41E+02,4.33E+00,Silt
24,4.60E+02,4.43E+00,Silt
24,4.79E+02,4.53E+00,Silt
24,4.97E+02,4.62E+00,Silt
24,5.17E+02,4.72E+00,Silt
24,5.36E+02,4.81E+00,Silt
24,5.60E+02,4.93E+00,Silt
24,5.85E+02,5.05E+00,Silt
24,6.12E+02,5.16E+00,Silt
24,6.36E+02,5.27E+00,Silt
24,6.60E+02,5.38E+00,Silt
24,6.84E+02,5.49E+00,Silt
24,7.08E+02,5.60E+00,Silt
24,7.32E+02,5.71E+00,Silt
24,7.56E+02,5.81E+00,Silt
24,7.80E+02,5.92E+00,Silt
24,8.10E+02,6.02E+00,Silt
24,8.40E+02,6.15E+00,Silt
24,8.70E+02,6.28E+00,Silt
24,9.06E+02,6.41E+00,Silt
24,9.36E+02,6.54E+00,Silt
24,9.66E+02,6.66E+00,Silt
24,1.00E+03,6.79E+00,Silt
24,1.03E+03,6.91E+00,Silt
24,1.06E+03,7.03E+00,Silt
24,1.10E+03,7.15E+00,Silt
24,1.13E+03,7.27E+00,Silt
24,1.16E+03,7.39E+00,Silt
24,1.20E+03,7.54E+00,Silt
24,1.24E+03,7.68E+00,Silt
24,1.28E+03,7.83E+00,Silt
24,1.33E+03,7.98E+00,Silt
24,1.37E+03,8.12E+00,Silt
24,1.41E+03,8.26E+00,Silt
24,1.45E+03,8.40E+00,Silt
24,1.49E+03,8.54E+00,Silt
24,1.54E+03,8.68E+00,Silt
24,1.58E+03,8.82E+00,Silt
24,1.62E+03,8.96E+00,Silt
24,1.66E+03,9.09E+00,Silt
24,1.70E+03,9.22E+00,Silt
24,1.76E+03,9.40E+00,Silt
24,1.81E+03,9.57E+00,Silt
24,1.87E+03,9.73E+00,Silt
24,1.92E+03,9.90E+00,Silt
24,1.97E+03,1.01E+01,Silt
24,2.03E+03,1.02E+01,Silt
24,2.08E+03,1.04E+01,Silt
24,2.14E+03,1.06E+01,Silt
24,2.19E+03,1.07E+01,Silt
24,2.26E+03,1.09E+01,Silt
24,2.33E+03,1.11E+01,Silt
24,2.40E+03,1.13E+01,Silt
24,2.47E+03,1.15E+01,Silt
24,2.54E+03,1.17E+01,Silt
24,2.61E+03,1.19E+01,Silt
24,2.68E+03,1.21E+01,Silt
24,2.75E+03,1.23E+01,Silt
24,2.84E+03,1.26E+01,Silt
24,2.94E+03,1.28E+01,Silt
24,3.03E+03,1.31E+01,Silt
24,3.12E+03,1.33E+01,Silt
24,3.21E+03,1.35E+01,Silt
24,3.31E+03,1.38E+01,Silt
24,3.40E+03,1.40E+01,Silt
24,3.49E+03,1.43E+01,Silt
24,3.58E+03,1.45E+01,Silt
24,3.67E+03,1.47E+01,Silt
24,3.76E+03,1.50E+01,Silt
24,3.85E+03,1.52E+01,Silt
24,3.95E+03,1.54E+01,Silt
24,4.04E+03,1.57E+01,Silt
24,4.14E+03,1.59E+01,Silt
24,4.23E+03,1.61E+01,Silt
24,4.34E+03,1.64E+01,Silt
24,4.46E+03,1.67E+01,Silt
24,4.57E+03,1.69E+01,Silt
24,4.69E+03,1.72E+01,Silt
24,4.80E+03,1.75E+01,Silt
24,4.92E+03,1.78E+01,Silt
24,5.04E+03,1.80E+01,Silt
24,5.16E+03,1.83E+01,Silt
24,5.27E+03,1.86E+01,Silt
24,5.39E+03,1.89E+01,Silt
24,5.51E+03,1.91E+01,Silt
24,5.67E+03,1.95E+01,Silt
24,5.83E+03,1.98E+01,Silt
24,5.98E+03,2.02E+01,Silt
24,6.12E+03,2.05E+01,Silt
24,6.30E+03,2.09E+01,Silt
24,6.42E+03,2.12E+01,Silt
24,6.60E+03,2.15E+01,Silt
24,6.78E+03,2.19E+01,Silt
24,6.90E+03,2.22E+01,Silt
24,7.08E+03,2.25E+01,Silt
24,7.26E+03,2.30E+01,Silt
24,7.44E+03,2.34E+01,Silt
24,7.68E+03,2.38E+01,Silt
24,7.86E+03,2.42E+01,Silt
24,8.04E+03,2.46E+01,Silt
24,8.22E+03,2.50E+01,Silt
24,8.46E+03,2.54E+01,Silt
24,8.64E+03,2.58E+01,Silt
24,8.88E+03,2.63E+01,Silt
24,9.12E+03,2.68E+01,Silt
24,9.36E+03,2.73E+01,Silt
24,9.60E+03,2.78E+01,Silt
24,9.84E+03,2.83E+01,Silt
24,1.01E+04,2.88E+01,Silt
24,1.04E+04,2.94E+01,Silt
24,1.06E+04,2.99E+01,Silt
24,1.09E+04,3.04E+01,Silt
24,1.13E+04,3.11E+01,Silt
24,1.16E+04,3.17E+01,Silt
24,1.19E+04,3.24E+01,Silt
24,1.23E+04,3.31E+01,Silt
24,1.27E+04,3.38E+01,Silt
24,1.30E+04,3.44E+01,Silt
24,1.34E+04,3.51E+01,Silt
24,1.37E+04,3.57E+01,Silt
24,1.40E+04,3.64E+01,Silt
24,1.44E+04,3.70E+01,Silt
24,1.48E+04,3.79E+01,Silt
24,1.53E+04,3.87E+01,Silt
24,1.57E+04,3.95E+01,Silt
24,1.61E+04,4.02E+01,Silt
24,1.66E+04,4.10E+01,Silt
24,1.70E+04,4.18E+01,Silt
24,1.76E+04,4.28E+01,Silt
24,1.81E+04,4.38E+01,Silt
24,1.87E+04,4.48E+01,Silt
24,1.92E+04,4.57E+01,Silt
24,1.98E+04,4.68E+01,Silt
24,2.04E+04,4.78E+01,Silt
24,2.10E+04,4.89E+01,Silt
24,2.16E+04,4.99E+01,Silt
24,2.22E+04,5.10E+01,Silt
24,2.28E+04,5.20E+01,Silt
24,2.34E+04,5.30E+01,Silt
24,2.40E+04,5.41E+01,Silt
24,2.46E+04,5.51E+01,Silt
24,2.52E+04,5.61E+01,Silt
24,2.58E+04,5.71E+01,Silt
24,2.64E+04,5.82E+01,Silt
24,2.70E+04,5.92E+01,Silt
24,2.76E+04,6.02E+01,Silt
24,2.82E+04,6.12E+01,Silt
24,2.88E+04,6.22E+01,Silt
24,2.94E+04,6.32E+01,Silt
24,3.00E+04,6.42E+01,Silt
24,3.06E+04,6.52E+01,Silt
24,3.12E+04,6.62E+01,Silt
24,3.18E+04,6.72E+01,Silt
24,3.24E+04,6.82E+01,Silt
24,3.30E+04,6.91E+01,Silt
24,3.36E+04,7.01E+01,Silt
24,3.42E+04,7.11E+01,Silt
24,3.48E+04,7.21E+01,Silt
24,3.54E+04,7.30E+01,Silt
24,3.60E+04,7.40E+01,Silt
24,3.66E+04,7.50E+01,Silt
24,3.72E+04,7.60E+01,Silt
24,3.78E+04,7.69E+01,Silt
24,3.84E+04,7.79E+01,Silt
24,3.90E+04,7.89E+01,Silt
24,3.96E+04,7.98E+01,Silt
24,4.02E+04,8.08E+01,Silt
24,4.08E+04,8.17E+01,Silt
24,4.14E+04,8.27E+01,Silt
24,4.20E+04,8.36E+01,Silt
24,4.26E+04,8.46E+01,Silt
24,4.32E+04,8.55E+01,Silt
24,4.38E+04,8.65E+01,Silt
24,4.44E+04,8.74E+01,Silt
24,4.50E+04,8.83E+01,Silt
24,4.56E+04,8.93E+01,Silt
24,4.62E+04,9.02E+01,Silt
24,4.68E+04,9.12E+01,Silt
24,4.74E+04,9.21E+01,Silt
24,4.80E+04,9.30E+01,Silt
24,4.86E+04,9.40E+01,Silt
24,4.92E+04,9.49E+01,Silt
24,4.98E+04,9.58E+01,Silt
24,5.04E+04,9.68E+01,Silt
24,5.10E+04,9.77E+01,Silt
24,5.16E+04,9.86E+01,Silt
24,5.22E+04,9.95E+01,Silt
24,5.28E+04,1.00E+02,Silt
24,5.34E+04,1.01E+02,Silt
24,5.40E+04,1.02E+02,Silt
24,5.46E+04,1.03E+02,Silt
24,5.52E+04,1.04E+02,Silt
24,5.58E+04,1.05E+02,Silt
24,5.64E+04,1.06E+02,Silt
24,5.70E+04,1.07E+02,Silt
24,5.76E+04,1.08E+02,Silt
24,5.82E+04,1.09E+02,Silt
24,5.88E+04,1.10E+02,Silt
24,5.94E+04,1.11E+02,Silt
24,6.00E+04,1.11E+02,Silt
24,6.06E+04,1.12E+02,Silt
24,6.12E+04,1.13E+02,Silt
24,6.18E+04,1.14E+02,Silt
24,6.24E+04,1.15E+02,Silt
24,6.30E+04,1.16E+02,Silt
24,6.36E+04,1.17E+02,Silt
24,6.42E+04,1.18E+02,Silt
24,6.48E+04,1.19E+02,Silt
24,6.54E+04,1.20E+02,Silt
24,6.60E+04,1.21E+02,Silt
24,6.66E+04,1.21E+02,Silt
24,6.72E+04,1.22E+02,Silt
24,6.78E+04,1.23E+02,Silt
24,6.84E+04,1.24E+02,Silt
24,6.90E+04,1.25E+02,Silt
24,6.96E+04,1.26E+02,Silt
24,7.02E+04,1.27E+02,Silt
24,7.08E+04,1.28E+02,Silt
24,7.14E+04,1.29E+02,Silt
24,7.20E+04,1.30E+02,Silt
24,7.26E+04,1.31E+02,Silt
24,7.32E+04,1.31E+02,Silt
24,7.38E+04,1.32E+02,Silt
24,7.44E+04,1.33E+02,Silt
24,7.50E+04,1.34E+02,Silt
24,7.56E+04,1.35E+02,Silt
24,7.62E+04,1.36E+02,Silt
24,7.68E+04,1.37E+02,Silt
24,7.74E+04,1.38E+02,Silt
24,7.80E+04,1.39E+02,Silt
24,7.86E+04,1.39E+02,Silt
24,7.92E+04,1.40E+02,Silt
24,7.98E+04,1.41E+02,Silt
24,8.04E+04,1.42E+02,Silt
24,8.10E+04,1.43E+02,Silt
24,8.16E+04,1.44E+02,Silt
24,8.22E+04,1.45E+02,Silt
24,8.28E+04,1.46E+02,Silt
24,8.34E+04,1.47E+02,Silt
24,8.40E+04,1.47E+02,Silt
24,8.46E+04,1.48E+02,Silt
24,8.52E+04,1.49E+02,Silt
24,8.58E+04,1.50E+02,Silt
24,8.64E+04,1.51E+02,Silt
24,8.70E+04,1.52E+02,Silt
24,8.76E+04,1.53E+02,Silt
24,8.82E+04,1.54E+02,Silt
24,8.88E+04,1.55E+02,Silt
24,8.94E+04,1.55E+02,Silt
24,9.00E+04,1.56E+02,Silt
24,9.06E+04,1.57E+02,Silt
24,9.12E+04,1.58E+02,Silt
24,9.18E+04,1.59E+02,Silt
24,9.24E+04,1.60E+02,Silt
24,9.30E+04,1.61E+02,Silt
24,9.36E+04,1.62E+02,Silt
24,9.42E+04,1.62E+02,Silt
24,9.48E+04,1.63E+02,Silt
24,9.54E+04,1.64E+02,Silt
24,9.60E+04,1.65E+02,Silt
24,9.66E+04,1.66E+02,Silt
24,9.72E+04,1.67E+02,Silt
24,9.78E+04,1.68E+02,Silt
24,9.84E+04,1.69E+02,Silt
24,9.90E+04,1.70E+02,Silt
24,9.96E+04,1.70E+02,Silt
24,1.00E+05,1.71E+02,Silt
24,1.01E+05,1.72E+02,Silt
24,1.01E+05,1.73E+02,Silt
